ID транспорта,Номерной знак ТС,Полигон,Дата,Данные телематики, пробег,Данные путевого,Штрафы,Манера вождения,Итоговый рейтинг,Дата месяца прогноза,Итоговый рейтинг|Прогноз
234,9376УА43,ГОРЬКОВСКАЯ ЖД,4/26/24,354,0,0,5.9,0.4,5/26/24,0.345404352
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/1/24,286,0,0,5.9,0.4,5/1/24,0.345404352
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,949,0,0,5.9,0.4,5/11/24,0.345404352
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/12/24,146,0,0,5.9,0.4,5/12/24,0.345404352
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/15/24,11,0,0,5.9,0.4,5/15/24,0.351819026
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/18/24,28,0,0,5.9,0.4,5/18/24,0.345648332
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/19/24,298,0,0,5.9,0.4,5/19/24,0.345404352
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/20/24,9.14,0,0,5.9,0.4,5/20/24,0.354538125
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/23/24,54,0,0,5.9,0.4,5/23/24,0.345405966
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/24/24,14,0,0,5.9,0.4,5/24/24,0.349017833
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/25/24,22,0,0,5.9,0.4,5/25/24,0.3461801
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/26/24,455,0,0,5.9,0.4,5/26/24,0.345404352
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/27/24,26,0,0,5.9,0.4,5/27/24,0.345763055
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/28/24,8,0,0,5.9,0.4,5/28/24,0.356732438
235,3003НО50,ГОРЬКОВСКАЯ ЖД,4/30/24,46,0,0,5.9,0.4,5/30/24,0.345411911
460,3000НО50,ГОРЬКОВСКАЯ ЖД,4/1/24,125,125,0,5.3,0.96,5/1/24,0.84748395
460,3000НО50,ГОРЬКОВСКАЯ ЖД,4/5/24,257,257,0,5.3,0.96,5/5/24,0.84748395
460,3000НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,32,32,0,5.3,0.96,5/8/24,0.84748395
460,3000НО50,ГОРЬКОВСКАЯ ЖД,4/9/24,39,39,0,5.3,0.96,5/9/24,0.84748395
460,3000НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,1,1,0,5.3,0.96,5/11/24,0.821743969
460,3000НО50,ГОРЬКОВСКАЯ ЖД,4/19/24,1,1,0,5.3,0.96,5/19/24,0.821735311
460,3000НО50,ГОРЬКОВСКАЯ ЖД,4/23/24,63,63,0,5.3,0.96,5/23/24,0.84748395
460,3000НО50,ГОРЬКОВСКАЯ ЖД,4/27/24,24,110,0,5.3,0.78,5/27/24,0.84748395
238,4746КЕ43,ГОРЬКОВСКАЯ ЖД,4/19/24,389,0,0,6,0.4,5/19/24,0.345404352
238,4746КЕ43,ГОРЬКОВСКАЯ ЖД,4/23/24,63,0,0,6,0.4,5/23/24,0.345404625
239,0014НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,32,0,0,6,0.4,5/8/24,0.345512853
239,0014НО50,ГОРЬКОВСКАЯ ЖД,4/9/24,39,10,0,6,0.82,5/9/24,0.84748395
239,0014НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,1,1,0,6,1,5/11/24,0.821780662
239,0014НО50,ГОРЬКОВСКАЯ ЖД,4/19/24,1,1,0,6,1,5/19/24,0.821772016
239,0014НО50,ГОРЬКОВСКАЯ ЖД,4/23/24,63,0,0,6,0.4,5/23/24,0.345404625
239,0014НО50,ГОРЬКОВСКАЯ ЖД,4/27/24,24,0,0,6,0.4,5/27/24,0.345911732
239,0014НО50,ГОРЬКОВСКАЯ ЖД,4/30/24,462,0,0,6,0.4,5/30/24,0.345404352
243,0991НУ50,ГОРЬКОВСКАЯ ЖД,4/11/24,119,119,0,5.6,1,5/11/24,0.84748395
243,0991НУ50,ГОРЬКОВСКАЯ ЖД,4/19/24,1,1,0,5.6,1,5/19/24,0.821620917
243,0991НУ50,ГОРЬКОВСКАЯ ЖД,4/23/24,63,63,0,5.6,1,5/23/24,0.84748395
243,0991НУ50,ГОРЬКОВСКАЯ ЖД,4/27/24,24,24,0,5.6,1,5/27/24,0.84748395
244,7703НУ50,ГОРЬКОВСКАЯ ЖД,4/3/24,56,0,0,5.8,0.4,5/3/24,0.345405358
244,7703НУ50,ГОРЬКОВСКАЯ ЖД,4/11/24,1,1,0,5.8,1,5/11/24,0.820562115
244,7703НУ50,ГОРЬКОВСКАЯ ЖД,4/23/24,63,0,0,5.8,0.4,5/23/24,0.345404612
244,7703НУ50,ГОРЬКОВСКАЯ ЖД,4/30/24,24,0,0,5.8,0.4,5/30/24,0.345887508
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/1/24,76,76,0,5.9,1,5/1/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/3/24,29,29,0,5.9,1,5/3/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/8/24,30,30,0,5.9,1,5/8/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/10/24,4,4,0,5.9,1,5/10/24,0.847483944
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/11/24,15,15,0,5.9,1,5/11/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/15/24,58,18,0,5.9,0.82,5/15/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/16/24,25,25,0,5.9,1,5/16/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/17/24,17,17,0,5.9,1,5/17/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/18/24,137,137,0,5.9,1,5/18/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/19/24,111,111,0,5.9,1,5/19/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/22/24,97,47,0,5.9,0.82,5/22/24,0.84748395
246,7774НУ50,ГОРЬКОВСКАЯ ЖД,4/24/24,19,19,0,5.9,1,5/24/24,0.84748395
250,0070НО50,ГОРЬКОВСКАЯ ЖД,4/19/24,39.09,3,0,5.9,0.82,5/19/24,0.846555904
251,3070НО50,ГОРЬКОВСКАЯ ЖД,4/1/24,176,0,0,4.4,0.28,5/1/24,0.345404352
251,3070НО50,ГОРЬКОВСКАЯ ЖД,4/3/24,129,11,0,4.4,0.7,5/3/24,0.84748395
251,3070НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,330,0,0,4.4,0.28,5/8/24,0.345404352
252,3070НО50,ГОРЬКОВСКАЯ ЖД,4/3/24,56,56,0,5.4,0.96,5/3/24,0.84748395
252,3070НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,1,1,0,5.4,0.96,5/11/24,0.820432034
252,3070НО50,ГОРЬКОВСКАЯ ЖД,4/23/24,163,0,0,5.4,0.36,5/23/24,0.345404352
252,3070НО50,ГОРЬКОВСКАЯ ЖД,4/30/24,24,24,0,5.4,0.96,5/30/24,0.84748395
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/1/24,6,6,0,4.8,0.88,5/1/24,0.84748395
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/3/24,29,29,0,4.8,0.88,5/3/24,0.84748395
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,30,30,0,4.8,0.88,5/8/24,0.84748395
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/10/24,4,4,0,4.8,0.88,5/10/24,0.847483944
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,115,115,0,4.8,0.88,5/11/24,0.84748395
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/15/24,58,0,0,4.8,0.28,5/15/24,0.345405052
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/16/24,25,0,0,4.8,0.28,5/16/24,0.345812654
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/17/24,17,17,0,4.8,0.88,5/17/24,0.84748395
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/18/24,37,37,0,4.8,0.88,5/18/24,0.84748395
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/19/24,11,11,0,4.8,0.88,5/19/24,0.84748395
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/22/24,97,0,0,4.8,0.28,5/22/24,0.345404352
253,3071НО50,ГОРЬКОВСКАЯ ЖД,4/24/24,19,19,0,4.8,0.88,5/24/24,0.84748395
254,3073НО50,ГОРЬКОВСКАЯ ЖД,4/17/24,117,0,0,6,0.4,5/17/24,0.345404352
254,3073НО50,ГОРЬКОВСКАЯ ЖД,4/18/24,237,0,0,6,0.4,5/18/24,0.345404352
254,3073НО50,ГОРЬКОВСКАЯ ЖД,4/19/24,11,0,0,6,0.4,5/19/24,0.350809863
254,3073НО50,ГОРЬКОВСКАЯ ЖД,4/22/24,97,0,0,6,0.4,5/22/24,0.345404352
254,3073НО50,ГОРЬКОВСКАЯ ЖД,4/24/24,119,0,0,6,0.4,5/24/24,0.345404352
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/1/24,125,125,0,4.2,0.88,5/1/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/2/24,146,146,0,4.2,0.88,5/2/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/3/24,99,99,0,4.2,0.88,5/3/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/4/24,236,236,0,4.2,0.88,5/4/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/5/24,159,159,0,4.2,0.88,5/5/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/6/24,181,181,0,4.2,0.88,5/6/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/7/24,176,176,0,4.2,0.88,5/7/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/8/24,284,284,0,4.2,0.88,5/8/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/9/24,271,271,0,4.2,0.88,5/9/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/10/24,32,32,0,4.2,0.88,5/10/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/11/24,69,69,0,4.2,0.88,5/11/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/12/24,30,30,0,4.2,0.88,5/12/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/14/24,68,68,0,4.2,0.88,5/14/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/15/24,25,25,0,4.2,0.88,5/15/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/16/24,206,206,0,4.2,0.88,5/16/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/17/24,246,246,0,4.2,0.88,5/17/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/18/24,936,936,0,4.2,0.88,5/18/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/19/24,39,39,0,4.2,0.88,5/19/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/20/24,67,67,0,4.2,0.88,5/20/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/22/24,48,48,0,4.2,0.88,5/22/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/23/24,434,434,0,4.2,0.88,5/23/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/24/24,42,42,0,4.2,0.88,5/24/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/25/24,18,18,0,4.2,0.88,5/25/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/26/24,176,176,0,4.2,0.88,5/26/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/27/24,267,267,0,4.2,0.88,5/27/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/28/24,103,103,0,4.2,0.88,5/28/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/29/24,11,11,0,4.2,0.88,5/29/24,0.84748395
255,Е560ХН150,ГОРЬКОВСКАЯ ЖД,4/30/24,14,14,0,4.2,0.88,5/30/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/1/24,876,876,0,6,1,5/1/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/2/24,347,347,0,6,1,5/2/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/3/24,279,279,0,6,1,5/3/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/4/24,156,156,0,6,1,5/4/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/5/24,157,157,0,6,1,5/5/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/6/24,364,364,0,6,1,5/6/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/7/24,163,163,0,6,1,5/7/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/8/24,56,56,0,6,1,5/8/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/9/24,138,138,0,6,1,5/9/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/10/24,269,269,0,6,1,5/10/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/11/24,453,453,0,6,1,5/11/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/12/24,939,939,0,6,1,5/12/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/13/24,180,180,0,6,1,5/13/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/15/24,619,619,0,6,1,5/15/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/16/24,912,912,0,6,1,5/16/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/17/24,978,978,0,6,1,5/17/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/18/24,952,952,0,6,1,5/18/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/19/24,781,781,0,6,1,5/19/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/20/24,907.14,907.14,0,6,1,5/20/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/21/24,822,822,0,6,1,5/21/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/22/24,873,873,0,6,1,5/22/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/23/24,536,536,0,6,1,5/23/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/24/24,105,105,0,6,1,5/24/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/25/24,463,463,0,6,1,5/25/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/26/24,222.86,222.86,0,6,1,5/26/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/27/24,125,125,0,6,1,5/27/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/28/24,719,719,0,6,1,5/28/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/29/24,345,345,0,6,1,5/29/24,0.84748395
256,Е561ХН150,ГОРЬКОВСКАЯ ЖД,4/30/24,432,432,0,6,1,5/30/24,0.84748395
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/1/24,76,0,0,3.7,0.28,5/1/24,0.345404377
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/3/24,229,0,0,3.7,0.28,5/3/24,0.345404352
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/8/24,30,30,0,3.7,0.88,5/8/24,0.84748395
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/10/24,4,4,0,3.7,0.88,5/10/24,0.847483945
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/11/24,15,15,0,3.7,0.88,5/11/24,0.84748395
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/15/24,18,18,0,3.7,0.88,5/15/24,0.84748395
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/16/24,25,25,0,3.7,0.88,5/16/24,0.84748395
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/17/24,17,17,0,3.7,0.88,5/17/24,0.84748395
257,3739МО43,ГОРЬКОВСКАЯ ЖД,4/18/24,137,137,0,3.7,0.88,5/18/24,0.84748395
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/1/24,6,6,0,5.9,1,5/1/24,0.84748395
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/3/24,29,29,0,5.9,1,5/3/24,0.84748395
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/8/24,30,30,0,5.9,1,5/8/24,0.84748395
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/10/24,4,4,0,5.9,1,5/10/24,0.847483945
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/11/24,115,115,0,5.9,1,5/11/24,0.84748395
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/17/24,17,17,0,5.9,1,5/17/24,0.84748395
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/18/24,37,37,0,5.9,1,5/18/24,0.84748395
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/19/24,11,11,0,5.9,1,5/19/24,0.84748395
259,0400МО43,ГОРЬКОВСКАЯ ЖД,4/24/24,19,19,0,5.9,1,5/24/24,0.84748395
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/1/24,0,6,0,3.2,0.64,5/1/24,0.84748395
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/3/24,295,329,0,3.2,0.76,5/3/24,0.84748395
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/8/24,30,30,0,3.2,0.88,5/8/24,0.84748395
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/10/24,4,4,0,3.2,0.88,5/10/24,0.847483945
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/11/24,0,115,0,3.2,0.64,5/11/24,0.84748395
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/17/24,892,917,0,3.2,0.88,5/17/24,0.84748395
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/18/24,26,37,0,3.2,0.7,5/18/24,0.84748395
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/19/24,11,11,0,3.2,0.88,5/19/24,0.84748395
264,М719АХ150,ГОРЬКОВСКАЯ ЖД,4/24/24,19,19,0,3.2,0.88,5/24/24,0.84748395
265,3009НО50,ГОРЬКОВСКАЯ ЖД,4/1/24,176,76,0,6,0.82,5/1/24,0.84748395
265,3009НО50,ГОРЬКОВСКАЯ ЖД,4/3/24,229,229,0,6,1,5/3/24,0.84748395
265,3009НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,30,30,0,6,1,5/8/24,0.84748395
265,3009НО50,ГОРЬКОВСКАЯ ЖД,4/10/24,4,4,0,6,1,5/10/24,0.847483945
265,3009НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,215,15,0,6,0.82,5/11/24,0.84748395
265,3009НО50,ГОРЬКОВСКАЯ ЖД,4/15/24,18,18,0,6,1,5/15/24,0.84748395
265,3009НО50,ГОРЬКОВСКАЯ ЖД,4/16/24,25,25,0,6,1,5/16/24,0.84748395
268,7079НО50,ГОРЬКОВСКАЯ ЖД,4/1/24,176,0,0,6,0.4,5/1/24,0.345404352
268,7079НО50,ГОРЬКОВСКАЯ ЖД,4/3/24,152,0,0,6,0.4,5/3/24,0.345404352
268,7079НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,30,0,0,6,0.4,5/8/24,0.345558171
268,7079НО50,ГОРЬКОВСКАЯ ЖД,4/10/24,4,0,0,6,0.4,5/10/24,0.367650403
268,7079НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,215,0,0,6,0.4,5/11/24,0.345404352
268,7079НО50,ГОРЬКОВСКАЯ ЖД,4/15/24,18,0,0,6,0.4,5/15/24,0.34695885
268,7079НО50,ГОРЬКОВСКАЯ ЖД,4/16/24,25,0,0,6,0.4,5/16/24,0.345807784
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/1/24,36.2,0,0,5.6,0.4,5/1/24,0.345451195
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/3/24,295,0,0,5.6,0.4,5/3/24,0.345404352
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,30,0,0,5.6,0.4,5/8/24,0.345559282
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/10/24,4,4,0,5.6,1,5/10/24,0.847483944
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,0,0,0,5.6,0.4,5/11/24,0.39152493
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/17/24,892,892,0,5.6,1,5/17/24,0.84748395
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/18/24,26,26,0,5.6,1,5/18/24,0.84748395
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/19/24,11,11,0,5.6,1,5/19/24,0.84748395
269,0045НО50,ГОРЬКОВСКАЯ ЖД,4/24/24,19,19,0,5.6,1,5/24/24,0.84748395
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/4/24,77,0,0,4.9,0.32,5/4/24,0.345404369
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/6/24,202,0,0,4.9,0.32,5/6/24,0.345404352
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/7/24,275,0,0,4.9,0.32,5/7/24,0.345404352
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,384,0,0,4.9,0.32,5/8/24,0.345404352
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/9/24,279,0,0,4.9,0.32,5/9/24,0.345404352
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/10/24,79,0,0,4.9,0.32,5/10/24,0.345404364
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/12/24,15,0,0,4.9,0.32,5/12/24,0.348108918
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/19/24,5,0,0,4.9,0.32,5/19/24,0.363472077
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/26/24,60,0,0,4.9,0.32,5/26/24,0.345404811
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/28/24,800,0,0,4.9,0.32,5/28/24,0.345404352
270,7000НО50,ГОРЬКОВСКАЯ ЖД,4/30/24,800,0,0,4.9,0.32,5/30/24,0.345404352
271,3031НО50,ГОРЬКОВСКАЯ ЖД,4/1/24,76,0,0,4.8,0.28,5/1/24,0.345404378
271,3031НО50,ГОРЬКОВСКАЯ ЖД,4/3/24,152,0,0,4.8,0.28,5/3/24,0.345404352
271,3031НО50,ГОРЬКОВСКАЯ ЖД,4/8/24,30,0,0,4.8,0.28,5/8/24,0.345587479
271,3031НО50,ГОРЬКОВСКАЯ ЖД,4/10/24,4,0,0,4.8,0.28,5/10/24,0.371672636
271,3031НО50,ГОРЬКОВСКАЯ ЖД,4/11/24,215,215,0,4.8,0.88,5/11/24,0.84748395
271,3031НО50,ГОРЬКОВСКАЯ ЖД,4/15/24,18,18,0,4.8,0.88,5/15/24,0.84748395
271,3031НО50,ГОРЬКОВСКАЯ ЖД,4/16/24,25,25,0,4.8,0.88,5/16/24,0.84748395
273,4910НН50,ГОРЬКОВСКАЯ ЖД,4/7/24,6,0,0,5.9,0.4,5/7/24,0.360428897
273,4910НН50,ГОРЬКОВСКАЯ ЖД,4/10/24,288,0,0,5.9,0.4,5/10/24,0.345404352
273,4910НН50,ГОРЬКОВСКАЯ ЖД,4/14/24,2,0,0,5.9,0.4,5/14/24,0.376835537
273,4910НН50,ГОРЬКОВСКАЯ ЖД,4/25/24,304,0,0,5.9,0.4,5/25/24,0.345404352
273,4910НН50,ГОРЬКОВСКАЯ ЖД,4/26/24,155,0,0,5.9,0.4,5/26/24,0.345404352
273,4910НН50,ГОРЬКОВСКАЯ ЖД,4/30/24,38,0,0,5.9,0.4,5/30/24,0.345436478
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/4/24,77,0,0,5.9,0.4,5/4/24,0.345404369
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/6/24,202,202,0,5.9,1,5/6/24,0.84748395
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/7/24,275,275,0,5.9,1,5/7/24,0.84748395
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/8/24,384,0,0,5.9,0.4,5/8/24,0.345404352
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/9/24,279,0,0,5.9,0.4,5/9/24,0.345404352
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/10/24,79,0,0,5.9,0.4,5/10/24,0.345404364
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/12/24,15,0,0,5.9,0.4,5/12/24,0.348054874
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/19/24,5,0,0,5.9,0.4,5/19/24,0.363121734
274,6000НР50,ГОРЬКОВСКАЯ ЖД,4/26/24,60,0,0,5.9,0.4,5/26/24,0.345404802
275,4919НН50,ГОРЬКОВСКАЯ ЖД,4/26/24,15.06,0,0,5.8,0.4,5/26/24,0.347999824
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/1/24,286,0,0,3.5,0.28,5/1/24,0.345404352
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/11/24,49,0,0,3.5,0.28,5/11/24,0.345408821
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/12/24,6,0,0,3.5,0.28,5/12/24,0.36276965
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/15/24,5,0,0,3.5,0.28,5/15/24,0.36631285
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/18/24,28,0,0,3.5,0.28,5/18/24,0.345661501
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/19/24,298,0,0,3.5,0.28,5/19/24,0.345404352
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/20/24,7,0,0,3.5,0.28,5/20/24,0.35980241
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/23/24,54,0,0,3.5,0.28,5/23/24,0.345406054
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/24/24,14,0,0,3.5,0.28,5/24/24,0.349211523
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/25/24,22,0,0,3.5,0.28,5/25/24,0.346221927
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/26/24,455,0,0,3.5,0.28,5/26/24,0.345404352
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/27/24,26,0,0,3.5,0.28,5/27/24,0.345782412
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/28/24,308,0,0,3.5,0.28,5/28/24,0.345404352
276,7197НР50,ГОРЬКОВСКАЯ ЖД,4/30/24,46,0,0,3.5,0.28,5/30/24,0.345412319
280,9996НН50,ГОРЬКОВСКАЯ ЖД,4/14/24,9.48,13,0,5.2,0.78,5/14/24,0.84748395
